0.06268712021678624, 0.12264815240757407, 0.11617523801796661, 0.11336767615269024, 0.15008319513724974, 0.04025500643607891,
0.02843975891004856, 0.144054421079693, 0.1312764696627029, 0.12794900530807912, 0.1887250021449704, -0.008116462707984842,
-0.0028809414844612052, 0.164287453092781, 0.14525772622260053, 0.1435042803008651, 0.2169797288912994, -0.04599025307237016,
-0.031421576300620674, 0.1834160605886156, 0.15809177783481856, 0.15982258926485227, 0.2358395326989559, -0.07421273523847295,
-0.0573347018231047, 0.20150878751182655, 0.16976822659282578, 0.17671936196193672, 0.24623825027963753, -0.09360161195592419,
-0.08077714421716121, 0.21863349167481905, 0.1802916759003907, 0.1940340081182252, 0.24905503899158138, -0.10494665426416529,
-0.10190839271686875, 0.23485694364023998, 0.18967997756212857, 0.2116276492574026, 0.2451178309104028, -0.10901036501846213,
-0.12088907707188053, 0.2502444424209849, 0.1979625566106073, 0.22938094403134865, 0.23520659971321128, -0.106528569820357,
-0.13787952925265606, 0.26485944799774686, 0.20517881387001466, 0.2471920070480027, 0.2200564403760086, -0.09821093535256374,
-0.153038429414176, 0.2787632306541076, 0.21137660625638371, 0.26497442119647774, 0.20036046168436075, -0.0847414151182975,
-0.16652153611814471, 0.2920145371291696, 0.21661080481437733, 0.28265534346942295, 0.17677249155735125, -0.06677862258504655,
-0.1784805008136769, 0.3046692735877303, 0.22094193049063202, 0.30017370428263546, 0.14990959518481276, -0.04495613173278376,
-0.18906176657647297, 0.3167802054079981, 0.22443486764366363, 0.31747850029192004, 0.12035440597783811, -0.019882705006617735,
-0.19840555110647579, 0.32839667378685017, 0.22715765529032747, 0.3345271807071988, 0.08865726933256524, 0.007857551326120898,
-0.20664491398401705, 0.3395643291626309, 0.22918035608884324, 0.3512841271038679, 0.055338199207248084, 0.03770510441434667,
-0.21390490818444718, 0.35032488145549395, 0.23057400305837478, 0.3677192267314052, 0.020888647512598085, 0.06912498465725443,
-0.22030181585125347, 0.3607158671252843, 0.2314096240351736, 0.38380653931922487, -0.014226913684590198, 0.10160684813391,
-0.22594246832765988, 0.370770433046963, 0.23175734386527674, 0.39952305737978133, -0.049569597144535515, 0.13466511162840242,
-0.2309236504467172, 0.38051713720357366, 0.23168556433376858, 0.41484756000892264, -0.08472489262429234, 0.1678391602505599,
-0.23533158907987456, 0.3899797661967488, 0.2312602218305989, 0.4297595601834921, -0.11930164623428874, 0.20069362765222212,
-0.23924152594404158, 0.39917716957476157, 0.23054412275296238, 0.4442383455561776, -0.15293122698158912, 0.23281874883907533,
-0.24271737466713172, 0.40812311097811604, 0.22959635664423583, 0.4582621127476121, -0.18526688049987844, 0.2638307855780487,
-0.24581146211209448, 0.4168261361026793, 0.22847178706947646, 0.47180719513572056, -0.21598326996616826, 0.29337252440027073,
-0.24856435395943055, 0.4252894574803579, 0.22722062022747716, 0.48484738414231787, -0.24477620420422144, 0.32111384719958463,
-0.25100476454819787, 0.43351085607731366, 0.22588805129938438, 0.49735334401695197, -0.2713625529746996, 0.34675237442662543,
-0.25314955097549635, 0.4414825997097208, 0.2245139885338724, 0.5092921201180012, -0.2954803494520376, 0.3700141808784624,
-0.25500379145444396, 0.4491913782770679, 0.22313285506887826, 0.5206267406910143, -0.3168890798880259, 0.3906545840837886,
-0.256560947930636, 0.4566182558129974, 0.22177346848989604, 0.5313159121443053, -0.33537016046213364, 0.4084590052836913,
-0.2578031129570918, 0.46373863935369, 0.22045899812483094, 0.5413138078217902, -0.35072760131853387, 0.42324390300796344,
-0.25870134082768476, 0.4705222646237897, 0.2192070000754116, 0.5505699502730801, -0.36278885778986825, 0.43485777924699187,
-0.2592160629690608, 0.47693319853987015, 0.21802952998516273, 0.5590291870208164, -0.3714058688077108, 0.44318225821918744,
-0.2592975875910408, 0.4829298585314439, 0.216933333543936, 0.5666317598252604, -0.37645628249977714, 0.4481332377339945,
